order_id,order_date,customer_id,city,product,category,quantity,price,cost
7589,2025-03-22,C054,Noida,Table,Furniture,3,12000,9000
7590,2025-03-03,C187,Delhi,Table,Furniture,1,12000,9000
7591,2025-03-14,C240,Bangalore,Laptop,Electronics,3,55000,48000
7592,2025-04-15,C264,Mumbai,Table,Furniture,3,12000,9000
7593,2025-02-21,C224,Pune,Laptop,Electronics,3,55000,48000
7594,2025-02-24,C211,Pune,Monitor,Electronics,3,15000,12000
7595,2025-01-29,C110,Bangalore,Laptop,Electronics,3,55000,48000
7596,2025-03-28,C161,Bangalore,Keyboard,Electronics,2,1200,800
7597,2025-04-28,C024,Noida,Monitor,Electronics,2,15000,12000
7598,2025-02-06,C172,Delhi,Keyboard,Electronics,1,1200,800
7599,2025-02-09,C068,Bangalore,Laptop,Electronics,1,55000,48000
7600,2025-02-16,C118,Mumbai,Keyboard,Electronics,1,1200,800
7601,2025-04-07,C180,Mumbai,Mouse,Electronics,3,500,300
7602,2025-01-27,C012,Noida,Chair,Furniture,1,7000,5000
7603,2025-02-28,C226,Mumbai,Mouse,Electronics,1,500,300
7604,2025-02-23,C135,Delhi,Mouse,Electronics,3,500,300
7605,2025-01-05,C104,Noida,Chair,Furniture,3,7000,5000
7606,2025-01-18,C297,Delhi,Monitor,Electronics,1,15000,12000
7607,2025-03-26,C300,Noida,Chair,Furniture,2,7000,5000
7608,2025-01-10,C201,Delhi,Mouse,Electronics,3,500,300
7609,2025-04-30,C136,Noida,Monitor,Electronics,2,15000,12000
7610,2025-05-01,C199,Bangalore,Chair,Furniture,2,7000,5000
7611,2025-04-22,C281,Delhi,Monitor,Electronics,1,15000,12000
7612,2025-02-11,C211,Noida,Laptop,Electronics,1,55000,48000
7613,2025-02-03,C075,Mumbai,Chair,Furniture,3,7000,5000
7614,2025-02-20,C299,Gurgaon,Chair,Furniture,2,7000,5000
7615,2025-02-14,C133,Delhi,Chair,Furniture,2,7000,5000
7616,2025-03-04,C179,Gurgaon,Laptop,Electronics,2,55000,48000
7617,2025-04-10,C296,Noida,Keyboard,Electronics,3,1200,800
7618,2025-01-09,C177,Delhi,Table,Furniture,2,12000,9000
7619,2025-02-08,C273,Noida,Laptop,Electronics,2,55000,48000
7620,2025-03-10,C227,Bangalore,Table,Furniture,2,12000,9000
7621,2025-04-06,C277,Pune,Mouse,Electronics,1,500,300
7622,2025-01-27,C262,Pune,Table,Furniture,1,12000,9000
7623,2025-02-16,C114,Mumbai,Chair,Furniture,2,7000,5000
7624,2025-03-06,C071,Bangalore,Mouse,Electronics,2,500,300
7625,2025-02-21,C167,Gurgaon,Keyboard,Electronics,3,1200,800
7626,2025-02-12,C209,Noida,Monitor,Electronics,2,15000,12000
7627,2025-04-16,C241,Noida,Laptop,Electronics,3,55000,48000
7628,2025-04-12,C283,Pune,Table,Furniture,2,12000,9000
7629,2025-04-25,C162,Noida,Chair,Furniture,3,7000,5000
7630,2025-01-31,C064,Noida,Keyboard,Electronics,3,1200,800
7631,2025-03-30,C086,Mumbai,Laptop,Electronics,2,55000,48000
7632,2025-04-21,C243,Bangalore,Monitor,Electronics,1,15000,12000
7633,2025-01-31,C180,Delhi,Monitor,Electronics,3,15000,12000
7634,2025-02-20,C240,Gurgaon,Table,Furniture,3,12000,9000
7635,2025-01-24,C156,Bangalore,Table,Furniture,2,12000,9000
7636,2025-03-05,C255,Noida,Chair,Furniture,3,7000,5000
7637,2025-04-13,C010,Mumbai,Keyboard,Electronics,2,1200,800
7638,2025-02-14,C078,Delhi,Chair,Furniture,3,7000,5000
7639,2025-01-16,C101,Mumbai,Mouse,Electronics,2,500,300
7640,2025-02-24,C197,Gurgaon,Monitor,Electronics,1,15000,12000
7641,2025-03-04,C211,Mumbai,Table,Furniture,2,12000,9000
7642,2025-01-04,C081,Mumbai,Chair,Furniture,3,7000,5000
7643,2025-02-03,C070,Mumbai,Table,Furniture,3,12000,9000
7644,2025-04-15,C032,Mumbai,Keyboard,Electronics,1,1200,800
7645,2025-02-10,C252,Gurgaon,Chair,Furniture,3,7000,5000
7646,2025-01-16,C268,Noida,Monitor,Electronics,3,15000,12000
7647,2025-02-27,C072,Delhi,Table,Furniture,2,12000,9000
7648,2025-04-22,C114,Gurgaon,Mouse,Electronics,2,500,300
7649,2025-02-19,C046,Mumbai,Monitor,Electronics,1,15000,12000
7650,2025-02-11,C274,Noida,Chair,Furniture,2,7000,5000
7651,2025-02-09,C126,Bangalore,Keyboard,Electronics,1,1200,800
7652,2025-01-18,C079,Pune,Mouse,Electronics,1,500,300
7653,2025-01-31,C033,Delhi,Table,Furniture,3,12000,9000
7654,2025-01-25,C092,Noida,Table,Furniture,1,12000,9000
7655,2025-01-19,C275,Noida,Monitor,Electronics,3,15000,12000
7656,2025-04-07,C089,Pune,Chair,Furniture,1,7000,5000
7657,2025-04-20,C004,Delhi,Keyboard,Electronics,2,1200,800
7658,2025-02-26,C072,Noida,Monitor,Electronics,1,15000,12000
7659,2025-01-31,C166,Pune,Chair,Furniture,1,7000,5000
7660,2025-04-26,C251,Mumbai,Chair,Furniture,1,7000,5000
7661,2025-01-09,C104,Pune,Laptop,Electronics,3,55000,48000
7662,2025-02-18,C021,Delhi,Chair,Furniture,3,7000,5000
7663,2025-02-13,C259,Bangalore,Table,Furniture,2,12000,9000
7664,2025-01-02,C104,Noida,Mouse,Electronics,3,500,300
7665,2025-03-18,C104,Pune,Laptop,Electronics,3,55000,48000
7666,2025-03-15,C200,Gurgaon,Keyboard,Electronics,3,1200,800
7667,2025-02-27,C090,Noida,Chair,Furniture,1,7000,5000
7668,2025-04-02,C259,Bangalore,Keyboard,Electronics,2,1200,800
7669,2025-01-05,C122,Gurgaon,Laptop,Electronics,2,55000,48000
7670,2025-02-02,C114,Delhi,Mouse,Electronics,1,500,300
7671,2025-04-16,C153,Bangalore,Mouse,Electronics,1,500,300
7672,2025-02-02,C002,Pune,Chair,Furniture,3,7000,5000
7673,2025-03-11,C082,Delhi,Chair,Furniture,3,7000,5000
7674,2025-03-23,C216,Delhi,Keyboard,Electronics,3,1200,800
7675,2025-01-02,C022,Delhi,Chair,Furniture,1,7000,5000
7676,2025-04-03,C005,Mumbai,Table,Furniture,3,12000,9000
7677,2025-02-03,C275,Pune,Table,Furniture,3,12000,9000
7678,2025-03-26,C259,Delhi,Keyboard,Electronics,2,1200,800
7679,2025-04-28,C248,Mumbai,Mouse,Electronics,3,500,300
7680,2025-01-18,C082,Gurgaon,Laptop,Electronics,2,55000,48000
7681,2025-01-19,C244,Pune,Laptop,Electronics,2,55000,48000
7682,2025-01-25,C007,Delhi,Keyboard,Electronics,2,1200,800
7683,2025-01-24,C289,Gurgaon,Monitor,Electronics,2,15000,12000
7684,2025-02-25,C074,Noida,Monitor,Electronics,2,15000,12000
7685,2025-03-14,C278,Delhi,Table,Furniture,2,12000,9000
7686,2025-02-10,C114,Mumbai,Monitor,Electronics,1,15000,12000
7687,2025-03-18,C247,Pune,Mouse,Electronics,1,500,300
7688,2025-01-05,C182,Bangalore,Laptop,Electronics,3,55000,48000
7689,2025-04-07,C110,Mumbai,Chair,Furniture,1,7000,5000
7690,2025-04-14,C179,Pune,Chair,Furniture,2,7000,5000
7691,2025-02-25,C223,Gurgaon,Chair,Furniture,3,7000,5000
7692,2025-03-02,C179,Mumbai,Mouse,Electronics,1,500,300
7693,2025-02-24,C049,Gurgaon,Laptop,Electronics,1,55000,48000
7694,2025-02-11,C073,Pune,Keyboard,Electronics,3,1200,800
7695,2025-02-21,C185,Mumbai,Chair,Furniture,1,7000,5000
7696,2025-02-18,C182,Bangalore,Chair,Furniture,1,7000,5000
7697,2025-03-25,C142,Bangalore,Chair,Furniture,3,7000,5000
7698,2025-02-20,C046,Delhi,Monitor,Electronics,2,15000,12000
7699,2025-03-02,C290,Delhi,Keyboard,Electronics,1,1200,800
7700,2025-02-14,C231,Mumbai,Chair,Furniture,3,7000,5000
7701,2025-02-01,C083,Delhi,Monitor,Electronics,3,15000,12000
7702,2025-04-25,C038,Bangalore,Laptop,Electronics,3,55000,48000
7703,2025-01-18,C194,Bangalore,Laptop,Electronics,3,55000,48000
7704,2025-01-05,C168,Mumbai,Keyboard,Electronics,3,1200,800
7705,2025-02-08,C240,Mumbai,Monitor,Electronics,1,15000,12000
7706,2025-01-15,C192,Gurgaon,Mouse,Electronics,3,500,300
7707,2025-02-04,C101,Gurgaon,Table,Furniture,1,12000,9000
7708,2025-03-13,C024,Mumbai,Mouse,Electronics,1,500,300
7709,2025-04-30,C142,Delhi,Monitor,Electronics,2,15000,12000
7710,2025-01-09,C114,Delhi,Monitor,Electronics,2,15000,12000
7711,2025-04-08,C080,Pune,Keyboard,Electronics,3,1200,800
7712,2025-04-24,C140,Noida,Chair,Furniture,3,7000,5000
7713,2025-01-30,C139,Delhi,Monitor,Electronics,2,15000,12000
7714,2025-04-23,C065,Gurgaon,Chair,Furniture,2,7000,5000
7715,2025-04-02,C036,Pune,Monitor,Electronics,3,15000,12000
7716,2025-01-14,C009,Noida,Keyboard,Electronics,1,1200,800
7717,2025-01-18,C296,Delhi,Monitor,Electronics,1,15000,12000
7718,2025-03-27,C254,Mumbai,Mouse,Electronics,1,500,300
7719,2025-02-15,C033,Mumbai,Laptop,Electronics,3,55000,48000
7720,2025-02-22,C185,Mumbai,Keyboard,Electronics,1,1200,800
7721,2025-04-03,C159,Noida,Mouse,Electronics,2,500,300
7722,2025-01-14,C201,Gurgaon,Monitor,Electronics,3,15000,12000
7723,2025-03-14,C214,Bangalore,Keyboard,Electronics,1,1200,800
7724,2025-01-11,C046,Mumbai,Laptop,Electronics,3,55000,48000
7725,2025-02-07,C183,Delhi,Chair,Furniture,1,7000,5000
7726,2025-04-10,C147,Bangalore,Laptop,Electronics,3,55000,48000
7727,2025-03-01,C251,Pune,Keyboard,Electronics,2,1200,800
7728,2025-03-27,C080,Bangalore,Laptop,Electronics,1,55000,48000
7729,2025-04-24,C079,Gurgaon,Keyboard,Electronics,3,1200,800
7730,2025-02-06,C199,Gurgaon,Mouse,Electronics,3,500,300
7731,2025-04-21,C111,Pune,Chair,Furniture,3,7000,5000
7732,2025-03-20,C145,Mumbai,Keyboard,Electronics,3,1200,800
7733,2025-02-28,C215,Mumbai,Monitor,Electronics,2,15000,12000
7734,2025-04-22,C244,Bangalore,Table,Furniture,3,12000,9000
7735,2025-02-15,C252,Mumbai,Laptop,Electronics,2,55000,48000
7736,2025-01-08,C034,Noida,Keyboard,Electronics,2,1200,800
7737,2025-04-21,C113,Gurgaon,Chair,Furniture,3,7000,5000
7738,2025-04-03,C145,Noida,Keyboard,Electronics,3,1200,800
7739,2025-02-16,C032,Bangalore,Laptop,Electronics,1,55000,48000
7740,2025-04-17,C225,Noida,Table,Furniture,2,12000,9000
7741,2025-03-24,C141,Mumbai,Mouse,Electronics,1,500,300
7742,2025-04-22,C036,Delhi,Keyboard,Electronics,2,1200,800
7743,2025-04-21,C265,Gurgaon,Table,Furniture,2,12000,9000
7744,2025-04-06,C059,Gurgaon,Table,Furniture,2,12000,9000
7745,2025-02-03,C013,Delhi,Laptop,Electronics,2,55000,48000
7746,2025-01-24,C252,Pune,Monitor,Electronics,3,15000,12000
7747,2025-04-16,C216,Pune,Mouse,Electronics,1,500,300
7748,2025-01-20,C185,Gurgaon,Keyboard,Electronics,3,1200,800
7749,2025-02-14,C159,Noida,Monitor,Electronics,1,15000,12000
7750,2025-02-10,C288,Bangalore,Chair,Furniture,2,7000,5000
7751,2025-02-15,C101,Mumbai,Monitor,Electronics,3,15000,12000
7752,2025-03-21,C077,Pune,Table,Furniture,1,12000,9000
7753,2025-03-17,C166,Pune,Laptop,Electronics,1,55000,48000
7754,2025-02-13,C262,Mumbai,Monitor,Electronics,3,15000,12000
7755,2025-04-14,C042,Mumbai,Mouse,Electronics,2,500,300
7756,2025-01-14,C239,Pune,Mouse,Electronics,1,500,300
7757,2025-01-17,C170,Mumbai,Table,Furniture,1,12000,9000
7758,2025-01-20,C276,Noida,Mouse,Electronics,2,500,300
7759,2025-04-18,C279,Mumbai,Keyboard,Electronics,3,1200,800
7760,2025-01-19,C060,Mumbai,Keyboard,Electronics,1,1200,800
7761,2025-01-01,C220,Bangalore,Chair,Furniture,1,7000,5000
7762,2025-03-30,C229,Pune,Laptop,Electronics,2,55000,48000
7763,2025-02-01,C124,Gurgaon,Mouse,Electronics,1,500,300
7764,2025-01-31,C186,Gurgaon,Laptop,Electronics,2,55000,48000
7765,2025-01-24,C025,Pune,Laptop,Electronics,2,55000,48000
7766,2025-03-10,C039,Bangalore,Chair,Furniture,2,7000,5000
7767,2025-02-12,C024,Gurgaon,Laptop,Electronics,3,55000,48000
7768,2025-04-21,C076,Delhi,Laptop,Electronics,3,55000,48000
7769,2025-02-05,C182,Bangalore,Mouse,Electronics,2,500,300
7770,2025-03-19,C105,Mumbai,Keyboard,Electronics,3,1200,800
7771,2025-02-21,C061,Bangalore,Keyboard,Electronics,1,1200,800
7772,2025-01-19,C007,Noida,Monitor,Electronics,3,15000,12000
7773,2025-04-19,C033,Noida,Monitor,Electronics,3,15000,12000
7774,2025-03-21,C036,Pune,Keyboard,Electronics,3,1200,800
7775,2025-04-19,C153,Bangalore,Mouse,Electronics,3,500,300
7776,2025-02-04,C006,Noida,Keyboard,Electronics,2,1200,800
7777,2025-01-03,C203,Bangalore,Mouse,Electronics,3,500,300
7778,2025-04-04,C109,Mumbai,Keyboard,Electronics,3,1200,800
7779,2025-01-06,C054,Pune,Keyboard,Electronics,1,1200,800
7780,2025-04-11,C260,Mumbai,Keyboard,Electronics,3,1200,800
7781,2025-01-10,C021,Gurgaon,Keyboard,Electronics,3,1200,800
7782,2025-03-13,C021,Pune,Keyboard,Electronics,1,1200,800
7783,2025-01-12,C122,Pune,Mouse,Electronics,1,500,300
7784,2025-03-25,C005,Pune,Laptop,Electronics,3,55000,48000
7785,2025-01-01,C116,Gurgaon,Keyboard,Electronics,3,1200,800
7786,2025-02-04,C144,Noida,Table,Furniture,3,12000,9000
7787,2025-01-13,C026,Pune,Monitor,Electronics,2,15000,12000
7788,2025-01-10,C146,Bangalore,Keyboard,Electronics,2,1200,800
7789,2025-04-28,C299,Noida,Monitor,Electronics,2,15000,12000
7790,2025-04-30,C102,Mumbai,Mouse,Electronics,2,500,300
7791,2025-02-19,C229,Mumbai,Mouse,Electronics,3,500,300
7792,2025-02-13,C214,Delhi,Mouse,Electronics,3,500,300
7793,2025-03-09,C206,Noida,Keyboard,Electronics,2,1200,800
7794,2025-01-11,C300,Pune,Mouse,Electronics,3,500,300
7795,2025-03-01,C169,Delhi,Laptop,Electronics,1,55000,48000
7796,2025-01-26,C044,Gurgaon,Chair,Furniture,2,7000,5000
7797,2025-02-19,C157,Delhi,Mouse,Electronics,2,500,300
7798,2025-04-12,C135,Pune,Laptop,Electronics,1,55000,48000
7799,2025-01-24,C240,Pune,Monitor,Electronics,1,15000,12000
7800,2025-04-11,C190,Bangalore,Mouse,Electronics,2,500,300
7801,2025-02-28,C240,Mumbai,Table,Furniture,2,12000,9000
7802,2025-02-03,C176,Delhi,Laptop,Electronics,2,55000,48000
7803,2025-03-24,C267,Noida,Table,Furniture,2,12000,9000
7804,2025-04-10,C159,Mumbai,Chair,Furniture,2,7000,5000
7805,2025-03-29,C141,Bangalore,Chair,Furniture,2,7000,5000
7806,2025-03-05,C222,Noida,Mouse,Electronics,3,500,300
7807,2025-01-21,C028,Delhi,Laptop,Electronics,2,55000,48000
7808,2025-01-29,C047,Bangalore,Mouse,Electronics,3,500,300
7809,2025-05-01,C151,Mumbai,Keyboard,Electronics,2,1200,800
7810,2025-03-28,C278,Noida,Chair,Furniture,2,7000,5000
7811,2025-03-23,C257,Gurgaon,Mouse,Electronics,3,500,300
7812,2025-02-21,C124,Delhi,Monitor,Electronics,1,15000,12000
7813,2025-01-25,C286,Mumbai,Chair,Furniture,1,7000,5000
7814,2025-01-20,C053,Noida,Chair,Furniture,2,7000,5000
7815,2025-02-13,C048,Gurgaon,Mouse,Electronics,2,500,300
7816,2025-03-31,C213,Delhi,Mouse,Electronics,3,500,300
7817,2025-03-13,C068,Pune,Table,Furniture,3,12000,9000
7818,2025-01-06,C095,Delhi,Table,Furniture,1,12000,9000
7819,2025-02-25,C172,Bangalore,Monitor,Electronics,2,15000,12000
7820,2025-04-15,C156,Delhi,Keyboard,Electronics,3,1200,800
7821,2025-02-19,C159,Gurgaon,Keyboard,Electronics,1,1200,800
7822,2025-01-15,C254,Mumbai,Laptop,Electronics,2,55000,48000
7823,2025-01-27,C148,Pune,Chair,Furniture,1,7000,5000
7824,2025-04-01,C141,Delhi,Mouse,Electronics,2,500,300
7825,2025-04-14,C006,Noida,Laptop,Electronics,1,55000,48000
7826,2025-01-03,C020,Noida,Mouse,Electronics,1,500,300
7827,2025-01-10,C220,Noida,Mouse,Electronics,3,500,300
7828,2025-03-02,C196,Bangalore,Keyboard,Electronics,2,1200,800
7829,2025-04-04,C208,Noida,Keyboard,Electronics,3,1200,800
7830,2025-01-27,C186,Mumbai,Mouse,Electronics,2,500,300
7831,2025-04-26,C137,Mumbai,Monitor,Electronics,3,15000,12000
7832,2025-03-24,C234,Delhi,Keyboard,Electronics,1,1200,800
7833,2025-04-08,C184,Delhi,Keyboard,Electronics,2,1200,800
7834,2025-04-01,C064,Gurgaon,Chair,Furniture,2,7000,5000
7835,2025-04-13,C091,Gurgaon,Chair,Furniture,2,7000,5000
7836,2025-03-07,C182,Mumbai,Table,Furniture,2,12000,9000
7837,2025-03-22,C111,Noida,Laptop,Electronics,1,55000,48000
7838,2025-01-22,C023,Gurgaon,Laptop,Electronics,1,55000,48000
7839,2025-03-10,C172,Noida,Keyboard,Electronics,1,1200,800
7840,2025-01-09,C181,Noida,Keyboard,Electronics,3,1200,800
7841,2025-01-31,C280,Mumbai,Monitor,Electronics,2,15000,12000
7842,2025-04-30,C213,Mumbai,Chair,Furniture,1,7000,5000
7843,2025-04-05,C009,Gurgaon,Laptop,Electronics,3,55000,48000
7844,2025-01-09,C188,Gurgaon,Mouse,Electronics,1,500,300
7845,2025-04-30,C007,Pune,Keyboard,Electronics,3,1200,800
7846,2025-02-01,C094,Mumbai,Mouse,Electronics,3,500,300
7847,2025-04-27,C072,Pune,Laptop,Electronics,1,55000,48000
7848,2025-02-05,C043,Noida,Keyboard,Electronics,1,1200,800
7849,2025-03-26,C298,Bangalore,Keyboard,Electronics,1,1200,800
7850,2025-03-23,C148,Delhi,Keyboard,Electronics,3,1200,800
7851,2025-01-19,C288,Bangalore,Table,Furniture,3,12000,9000
7852,2025-02-20,C027,Bangalore,Chair,Furniture,1,7000,5000
7853,2025-05-01,C095,Gurgaon,Keyboard,Electronics,3,1200,800
7854,2025-04-01,C121,Gurgaon,Monitor,Electronics,3,15000,12000
7855,2025-03-09,C163,Noida,Mouse,Electronics,3,500,300
7856,2025-01-12,C256,Pune,Keyboard,Electronics,2,1200,800
7857,2025-01-01,C244,Noida,Mouse,Electronics,3,500,300
7858,2025-01-02,C180,Gurgaon,Laptop,Electronics,3,55000,48000
7859,2025-01-09,C289,Bangalore,Table,Furniture,1,12000,9000
7860,2025-01-07,C297,Delhi,Monitor,Electronics,2,15000,12000
7861,2025-02-10,C145,Gurgaon,Keyboard,Electronics,1,1200,800
7862,2025-01-16,C173,Noida,Table,Furniture,2,12000,9000
7863,2025-03-11,C134,Pune,Mouse,Electronics,1,500,300
7864,2025-04-04,C012,Gurgaon,Mouse,Electronics,2,500,300
7865,2025-04-03,C293,Pune,Mouse,Electronics,2,500,300
7866,2025-01-09,C106,Mumbai,Mouse,Electronics,1,500,300
7867,2025-03-28,C146,Delhi,Chair,Furniture,2,7000,5000
7868,2025-02-08,C183,Mumbai,Mouse,Electronics,1,500,300
7869,2025-01-06,C126,Pune,Table,Furniture,2,12000,9000
7870,2025-04-29,C052,Bangalore,Laptop,Electronics,3,55000,48000
7871,2025-01-06,C212,Delhi,Table,Furniture,1,12000,9000
7872,2025-04-21,C015,Bangalore,Keyboard,Electronics,3,1200,800
7873,2025-04-20,C098,Pune,Laptop,Electronics,2,55000,48000
7874,2025-03-10,C108,Bangalore,Laptop,Electronics,3,55000,48000
7875,2025-01-05,C205,Gurgaon,Mouse,Electronics,1,500,300
7876,2025-02-08,C159,Noida,Mouse,Electronics,1,500,300
7877,2025-01-20,C290,Pune,Laptop,Electronics,1,55000,48000
7878,2025-01-18,C166,Noida,Chair,Furniture,2,7000,5000
7879,2025-02-14,C194,Delhi,Keyboard,Electronics,2,1200,800
7880,2025-04-23,C028,Delhi,Monitor,Electronics,1,15000,12000
7881,2025-02-14,C207,Noida,Table,Furniture,3,12000,9000
7882,2025-02-27,C113,Noida,Chair,Furniture,3,7000,5000
7883,2025-02-02,C211,Noida,Monitor,Electronics,2,15000,12000
7884,2025-01-16,C110,Delhi,Keyboard,Electronics,2,1200,800
7885,2025-03-18,C135,Delhi,Table,Furniture,3,12000,9000
7886,2025-04-13,C268,Gurgaon,Mouse,Electronics,1,500,300
7887,2025-03-07,C183,Mumbai,Chair,Furniture,2,7000,5000
7888,2025-03-16,C133,Delhi,Monitor,Electronics,2,15000,12000
7889,2025-02-01,C123,Bangalore,Chair,Furniture,2,7000,5000
7890,2025-02-10,C174,Gurgaon,Table,Furniture,1,12000,9000
7891,2025-03-21,C024,Noida,Laptop,Electronics,1,55000,48000
7892,2025-04-28,C136,Gurgaon,Laptop,Electronics,3,55000,48000
7893,2025-02-17,C024,Bangalore,Monitor,Electronics,1,15000,12000
7894,2025-03-05,C222,Bangalore,Table,Furniture,3,12000,9000
7895,2025-03-24,C253,Gurgaon,Table,Furniture,2,12000,9000
7896,2025-03-18,C143,Mumbai,Table,Furniture,1,12000,9000
7897,2025-04-26,C239,Bangalore,Keyboard,Electronics,1,1200,800
7898,2025-03-12,C020,Noida,Table,Furniture,1,12000,9000
7899,2025-02-07,C276,Delhi,Keyboard,Electronics,3,1200,800
7900,2025-04-18,C221,Noida,Table,Furniture,1,12000,9000
7901,2025-03-07,C093,Pune,Keyboard,Electronics,3,1200,800
7902,2025-01-18,C258,Bangalore,Monitor,Electronics,1,15000,12000
7903,2025-01-29,C155,Mumbai,Table,Furniture,2,12000,9000
7904,2025-03-17,C118,Delhi,Keyboard,Electronics,3,1200,800
7905,2025-01-07,C112,Delhi,Mouse,Electronics,1,500,300
7906,2025-01-24,C207,Mumbai,Laptop,Electronics,3,55000,48000
7907,2025-04-02,C091,Noida,Table,Furniture,1,12000,9000
7908,2025-02-07,C128,Gurgaon,Mouse,Electronics,2,500,300
7909,2025-03-30,C219,Pune,Mouse,Electronics,2,500,300
7910,2025-02-25,C188,Delhi,Monitor,Electronics,1,15000,12000
7911,2025-02-18,C050,Noida,Monitor,Electronics,3,15000,12000
7912,2025-04-11,C216,Bangalore,Monitor,Electronics,3,15000,12000
7913,2025-04-30,C255,Bangalore,Keyboard,Electronics,3,1200,800
7914,2025-02-06,C015,Pune,Mouse,Electronics,1,500,300
7915,2025-04-18,C151,Pune,Laptop,Electronics,2,55000,48000
7916,2025-03-05,C024,Mumbai,Chair,Furniture,3,7000,5000
7917,2025-02-21,C153,Delhi,Laptop,Electronics,3,55000,48000
7918,2025-01-08,C066,Gurgaon,Monitor,Electronics,1,15000,12000
7919,2025-01-25,C274,Delhi,Chair,Furniture,3,7000,5000
7920,2025-03-07,C134,Mumbai,Keyboard,Electronics,3,1200,800
7921,2025-02-08,C063,Bangalore,Chair,Furniture,3,7000,5000
7922,2025-02-20,C295,Pune,Keyboard,Electronics,3,1200,800
7923,2025-01-16,C273,Bangalore,Chair,Furniture,1,7000,5000
7924,2025-02-04,C053,Mumbai,Laptop,Electronics,1,55000,48000
7925,2025-04-15,C061,Noida,Keyboard,Electronics,3,1200,800
7926,2025-01-03,C148,Noida,Mouse,Electronics,3,500,300
7927,2025-01-05,C236,Gurgaon,Table,Furniture,1,12000,9000
7928,2025-04-26,C234,Mumbai,Monitor,Electronics,3,15000,12000
7929,2025-03-28,C182,Gurgaon,Laptop,Electronics,1,55000,48000
7930,2025-01-30,C268,Mumbai,Monitor,Electronics,3,15000,12000
7931,2025-04-19,C035,Pune,Chair,Furniture,1,7000,5000
7932,2025-02-08,C056,Mumbai,Mouse,Electronics,2,500,300
7933,2025-02-24,C087,Pune,Table,Furniture,2,12000,9000
7934,2025-01-08,C238,Pune,Table,Furniture,1,12000,9000
7935,2025-01-21,C056,Gurgaon,Laptop,Electronics,1,55000,48000
7936,2025-03-13,C101,Mumbai,Keyboard,Electronics,3,1200,800
7937,2025-03-01,C060,Delhi,Monitor,Electronics,2,15000,12000
7938,2025-04-10,C045,Pune,Keyboard,Electronics,3,1200,800
7939,2025-02-09,C200,Delhi,Table,Furniture,1,12000,9000
7940,2025-03-02,C212,Noida,Laptop,Electronics,3,55000,48000
7941,2025-02-12,C091,Gurgaon,Keyboard,Electronics,1,1200,800
7942,2025-02-18,C111,Noida,Table,Furniture,2,12000,9000
7943,2025-03-10,C117,Delhi,Keyboard,Electronics,2,1200,800
7944,2025-01-31,C090,Mumbai,Chair,Furniture,1,7000,5000
7945,2025-01-29,C300,Gurgaon,Laptop,Electronics,3,55000,48000
7946,2025-03-19,C246,Noida,Table,Furniture,3,12000,9000
7947,2025-02-06,C031,Mumbai,Chair,Furniture,2,7000,5000
7948,2025-03-31,C134,Pune,Monitor,Electronics,3,15000,12000
7949,2025-02-18,C089,Delhi,Laptop,Electronics,1,55000,48000
7950,2025-03-06,C213,Mumbai,Monitor,Electronics,1,15000,12000
7951,2025-02-16,C025,Mumbai,Laptop,Electronics,3,55000,48000
7952,2025-04-14,C214,Noida,Laptop,Electronics,2,55000,48000
7953,2025-02-10,C269,Gurgaon,Laptop,Electronics,1,55000,48000
7954,2025-03-01,C148,Mumbai,Keyboard,Electronics,1,1200,800
7955,2025-02-04,C142,Pune,Keyboard,Electronics,2,1200,800
7956,2025-03-25,C249,Delhi,Laptop,Electronics,2,55000,48000
7957,2025-01-30,C066,Delhi,Table,Furniture,2,12000,9000
7958,2025-01-11,C083,Mumbai,Laptop,Electronics,1,55000,48000
7959,2025-01-02,C065,Delhi,Mouse,Electronics,1,500,300
7960,2025-03-04,C078,Pune,Laptop,Electronics,1,55000,48000
7961,2025-01-05,C043,Pune,Mouse,Electronics,3,500,300
7962,2025-04-06,C155,Mumbai,Monitor,Electronics,3,15000,12000
7963,2025-01-01,C022,Noida,Keyboard,Electronics,1,1200,800
7964,2025-01-29,C062,Delhi,Keyboard,Electronics,2,1200,800
7965,2025-01-19,C070,Bangalore,Laptop,Electronics,2,55000,48000
7966,2025-03-23,C141,Bangalore,Mouse,Electronics,1,500,300
7967,2025-04-19,C220,Pune,Monitor,Electronics,1,15000,12000
7968,2025-02-10,C048,Delhi,Keyboard,Electronics,3,1200,800
7969,2025-02-27,C162,Gurgaon,Chair,Furniture,2,7000,5000
7970,2025-01-21,C071,Noida,Monitor,Electronics,1,15000,12000
7971,2025-01-07,C067,Gurgaon,Table,Furniture,2,12000,9000
7972,2025-02-01,C098,Noida,Monitor,Electronics,2,15000,12000
7973,2025-03-09,C239,Noida,Monitor,Electronics,3,15000,12000
7974,2025-01-03,C124,Mumbai,Laptop,Electronics,1,55000,48000
7975,2025-01-14,C141,Delhi,Laptop,Electronics,3,55000,48000
7976,2025-01-31,C101,Bangalore,Table,Furniture,1,12000,9000
7977,2025-03-23,C293,Gurgaon,Table,Furniture,3,12000,9000
7978,2025-02-17,C053,Mumbai,Table,Furniture,1,12000,9000
7979,2025-04-19,C201,Mumbai,Keyboard,Electronics,3,1200,800
7980,2025-04-11,C225,Bangalore,Monitor,Electronics,1,15000,12000
7981,2025-01-12,C105,Noida,Mouse,Electronics,1,500,300
